Rep,CustomerName,SageId,RegionName,ShippingMethodRequested,DateExpected,OrderId,OrderLineId,SKU,Supplier,Protein,PackDetails,QuantityOrdered,OrderUOM,ShippedItems,ShippedLb,Price,BillingUOM,Rev,Cost,Base,ProfitMargin,Description,SKU_Desc
Jesse Croy,Quails' Gate Winery,QUAI01,Int Kelowna,Clark - Ground,2022-04-12,330062.0,1260150.0,58122239,TRSM,Charcuterie,~2-3 Lbs,3.0,Each,3.0,5.01,15.0,Pound,75.15,50.7012,68.2362,0.32533333333333336,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Ian McHale,Saje and Vine,SAJE01,Richmond,Customer Pickup - VAN,2022-04-12,330100.0,1260269.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.0,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Ian McHale,Saje and Vine,SAJE01,Richmond,Customer Pickup - VAN,2022-04-12,330100.0,1260270.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,1.48,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Langara Fishing Lodge,LANG02,Richmond,TRSM Delivery - Ground,2022-04-13,329270.0,1257351.0,58122295,TRSM,Charcuterie,~2lb/pc,5.0,Pound,4.0,7.54,18.25,Pound,137.605,102.0162,136.0216,0.25863013698630133,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Jason Pleym,SPUD Victoria,SPUD03,Victoria,Clark - Ground,2022-04-13,329768.0,1258893.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.88,58.35,Each,58.35,30.27,58.13,0.48123393316195373,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,SPUD Victoria,SPUD03,Victoria,Clark - Ground,2022-04-13,329768.0,1258894.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,58.35,Each,58.35,35.65,58.13,0.38903170522707803,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Fraser Mittlestead,Parq Honey Salt,PARQ02,Vancouver W,TRSM Delivery - Ground,2022-04-13,329889.0,1259374.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",6.0,Pound,1.0,6.7,10.5,Pound,70.35,48.106,64.253,0.31619047619047613,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259567.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,5.8,51.8,Each,103.6,60.92,115.1,0.4119691119691119,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259568.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.94,51.8,Each,51.8,30.27,57.55,0.4156370656370656,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259569.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,6.22,51.8,Each,103.6,71.3,115.1,0.31177606177606176,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259575.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,1.0,Each,1.0,2.27,14.0,Pound,31.78,23.9939,31.9843,0.24500000000000002,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259578.0,58122239,TRSM,Charcuterie,~2-3 Lbs,1.0,Each,1.0,1.4,15.0,Pound,21.0,14.168,18.886,0.32533333333333336,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2022-04-13,329940.0,1259580.0,58122154,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,2.04,17.2,Pound,35.088,26.3976,35.2716,0.24767441860465117,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259818.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.88,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259819.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.92,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259820.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.88,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259821.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,1.0,Each,1.0,2.35,14.0,Pound,32.9,24.8395,33.1115,0.24499999999999994,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259822.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.76,23.8,Pound,41.888,31.5216,42.0464,0.24747899159663864,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jason Pleym,Fresh St Market Panorama Surrey #8,FRES06,Surrey,TRSM Delivery - Ground,2022-04-13,329988.0,1259823.0,58122295,TRSM,Charcuterie,~2lb/pc,1.0,Pack,1.0,1.9,18.04,Pound,34.276,25.707,34.276,0.25000000000000006,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2022-04-13,330006.0,1259957.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.84,58.35,Each,58.35,30.46,57.55,0.4779777206512425,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,Temper Pastry,TEMP02,Vancouver NS,Customer Pickup - VAN,2022-04-13,330098.0,1260266.0,58122148,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.85,16.94,Pound,31.339,23.495,31.339,0.2502951593860684,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Gian Linuzzi,Lot 1 Pasta Bar,LOT101,Victoria,Island Point,2022-04-13,330153.0,1260544.0,58122177,TRSM,Charcuterie,~2.5-3.5 Lbs,2.0,Each,2.0,4.46,12.5,Pound,55.75,40.363,54.4566,0.276,Charcuterie Pancetta Flat Fresh TRSM,58122177 - Charcuterie Pancetta Flat Fresh TRSM
Fraser Mittlestead,Tap & Barrel OV,TAPB02,Vancouver E,TRSM Delivery - Ground,2022-04-13,330166.0,1260598.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",12.0,Pack,12.0,20.05,10.5,Pound,210.525,143.959,192.2795,0.3161904761904762,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Ian McHale,Blind Rabbit,BLIN03,Vancouver E,TRSM Delivery - Ground,2022-04-13,330176.0,1260629.0,58122154,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.99,18.0,Pound,35.82,25.7506,34.4071,0.28111111111111114,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Ian McHale,Blind Rabbit,BLIN03,Vancouver E,TRSM Delivery - Ground,2022-04-13,330176.0,1260630.0,58122148,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.85,18.0,Pound,33.3,23.495,31.339,0.29444444444444434,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Ian McHale,Blind Rabbit,BLIN03,Vancouver E,TRSM Delivery - Ground,2022-04-13,330176.0,1260631.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.78,24.0,Pound,42.72,31.8798,42.5242,0.25375,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Fraser Mittlestead,The Westin Bayshore,WEST16,Vancouver W,TRSM Delivery - Ground,2022-04-13,330180.0,1260641.0,58122166,TRSM,Charcuterie,~2lbs/pc,10.0,Pack,10.0,17.62,24.0,Pound,422.88,315.5742,420.9418,0.2537499999999999,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Fraser Mittlestead,The Westin Bayshore,WEST16,Vancouver W,TRSM Delivery - Ground,2022-04-13,330180.0,1260642.0,58122154,TRSM,Charcuterie,~2 Lbs,16.0,Pound,9.0,17.6,17.45,Pound,307.12,227.744,304.304,0.25845272206303727,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Fraser Mittlestead,Terminal City Club,TERM01,Vancouver W,TRSM Delivery - Ground,2022-04-13,330181.0,1260644.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pound,3.0,4.35,16.0,Pound,69.6,52.026,69.6,0.2524999999999999,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Fraser Mittlestead,Terminal City Club,TERM01,Vancouver W,TRSM Delivery - Ground,2022-04-13,330181.0,1260645.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,3.0,Each,3.0,6.95,14.5,Pound,100.775,73.4615,97.9255,0.27103448275862074,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Fraser Mittlestead,Terminal City Club,TERM01,Vancouver W,TRSM Delivery - Ground,2022-04-13,330181.0,1260647.0,58122148,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.55,18.25,Pound,101.2875,70.485,94.017,0.30410958904109586,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Fraser Mittlestead,JRG Head Office,JRGI01,Surrey,TRSM Delivery - Ground,2022-04-13,330185.0,1260655.0,58122135,TRSM,Charcuterie,~1lb,12.0,Pound,1.0,12.0,27.9,Pound,334.8,250.2,334.08,0.2526881720430108,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Gian Linuzzi,The Drake Eatery,DRAK01,Victoria,Island Point,2022-04-13,330201.0,1260697.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,2.0,Pack,2.0,5.34,16.0,Pound,85.44,58.6866,79.2456,0.313125,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Gian Linuzzi,The Drake Eatery,DRAK01,Victoria,Island Point,2022-04-13,330201.0,1260698.0,58122148,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,3.72,18.5,Pound,68.82,47.244,63.6492,0.3135135135135135,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Fraser Mittlestead,Alibi Room,ALIB02,Vancouver E,TRSM Delivery - Ground,2022-04-13,330203.0,1260710.0,58122239,TRSM,Charcuterie,~2-3 Lbs,1.0,Each,1.0,1.54,15.0,Pound,23.1,15.5848,20.7746,0.3253333333333334,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Fraser Mittlestead,Alibi Room,ALIB02,Vancouver E,TRSM Delivery - Ground,2022-04-13,330203.0,1260711.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.43,16.5,Pound,23.595,17.1028,22.88,0.2751515151515152,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260713.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.87,14.5,Pound,85.115,57.7021,83.0018,0.32206896551724135,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260714.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.76,17.0,Pound,97.92,68.8896,93.0816,0.2964705882352941,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260715.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,4.0,Pack,4.0,5.87,24.5,Pound,143.815,106.5992,143.7563,0.2587755102040816,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260719.0,58122154,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,4.09,18.5,Pound,75.665,52.9246,71.4114,0.30054054054054063,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260720.0,58122295,TRSM,Charcuterie,~2lb/pc,2.0,Pack,1.0,1.85,18.5,Pound,34.225,25.0305,33.707,0.2686486486486487,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260721.0,58122166,TRSM,Charcuterie,~2lbs/pc,2.0,Pack,2.0,3.54,24.5,Pound,86.73,63.4014,85.4202,0.2689795918367347,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260724.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,2.0,Pack,2.0,5.31,15.0,Pound,79.65,58.3569,78.8004,0.26733333333333337,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2022-04-13,330205.0,1260725.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",4.0,Pack,4.0,6.42,10.5,Pound,67.41,46.0956,62.2098,0.3161904761904762,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Dave Wright,Mile One Eating House,MILE01,S2S Pemberton,TRSM Delivery - Ground,2022-04-13,330363.0,1261423.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.26,51.8,Each,51.8,35.65,57.55,0.31177606177606176,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2022-04-14,328926.0,1260338.0,58122166,TRSM,Charcuterie,~2lbs/pc,4.0,Pack,4.0,6.99,24.15,Pound,168.8085,125.1909,168.6687,0.2583850931677019,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2022-04-14,328926.0,1260344.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.96,14.15,Pound,41.884,29.0968,41.8544,0.30530035335689043,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2022-04-14,328926.0,1260345.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.85,16.0,Pound,45.6,27.5595,40.299,0.395625,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2022-04-14,328926.0,1260346.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.78,16.5,Pound,95.37,69.1288,93.4048,0.2751515151515152,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2022-04-14,328926.0,1260347.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,2.0,Pack,2.0,2.9,24.5,Pound,71.05,52.664,71.021,0.25877551020408157,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
House House,Ruddy Potato,THER06,Greater Vancouver,Customer Pickup - VAN,2022-04-14,329928.0,1259515.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.9,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,Ruddy Potato,THER06,Greater Vancouver,Customer Pickup - VAN,2022-04-14,329928.0,1259516.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.2,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Fraser Mittlestead,Greens Market- Deli,GREE04,Vancouver W,TRSM Delivery - Ground,2022-04-14,329956.0,1260801.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.95,14.0,Pound,41.3,28.9985,41.3,0.2978571428571428,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Fraser Mittlestead,Greens Market- Deli,GREE04,Vancouver W,TRSM Delivery - Ground,2022-04-14,329956.0,1260803.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",1.0,Pack,1.0,1.69,10.5,Pound,17.745,12.1342,16.2071,0.31619047619047624,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Jason Pleym,Natures Fare White Rock,NATU08,White Rock,TRSM Delivery - Ground,2022-04-14,329975.0,1259755.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,57.52,Each,57.52,30.27,57.55,0.47374826147426985,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,Natures Fare Kelowna,NATU03,Int Kelowna,Clark - Ground,2022-04-14,329987.0,1259860.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,57.52,Each,57.52,35.65,57.55,0.3802155771905425,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jason Pleym,Natures Fare Vernon,NATU06,Int Vernon,Clark - Ground,2022-04-14,329992.0,1259894.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.84,57.52,Each,57.52,30.46,57.55,0.4704450625869263,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2022-04-14,330130.0,1260481.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.9,58.35,Each,58.35,30.46,57.55,0.4779777206512425,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2022-04-14,330130.0,1260484.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.26,58.35,Each,58.35,35.65,57.55,0.38903170522707803,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2022-04-14,330130.0,1260488.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,58.35,Each,58.35,30.27,57.55,0.48123393316195373,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,Nada Grocery,NADA01,Vancouver E,TRSM Delivery - Ground,2022-04-14,330145.0,1260522.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,1.0,Pack,1.0,2.63,15.0,Pound,39.45,28.9037,38.6347,0.26733333333333337,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Jason Pleym,MY Hotei,MYHO01,Vancouver W,TRSM Delivery - Ground,2022-04-14,330152.0,1260540.0,58122120,TRSM,Charcuterie,~.5 Lbs,2.0,Each,2.0,0.88,28.0,Pound,24.64,16.412,21.9032,0.33392857142857146,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Jason Pleym,MY Hotei,MYHO01,Vancouver W,TRSM Delivery - Ground,2022-04-14,330152.0,1260541.0,58122239,TRSM,Charcuterie,~2-3 Lbs,1.0,Each,1.0,1.54,18.5,Pound,28.49,15.5848,20.7746,0.45297297297297295,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Jesse Croy,Quails' Gate Winery,QUAI01,Int Kelowna,Clark - Ground,2022-04-14,330214.0,1260744.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,10.0,Pound,2.0,5.29,16.0,Pound,84.64,58.1371,78.5036,0.31312500000000004,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Fraser Mittlestead,Ask For Luigi,ASKF01,Vancouver E,TRSM Delivery - Ground,2022-04-14,330219.0,1261001.0,58122177,TRSM,Charcuterie,~2.5-3.5 Lbs,5.0,Each,5.0,11.15,12.5,Pound,139.375,100.9075,134.8035,0.276,Charcuterie Pancetta Flat Fresh TRSM,58122177 - Charcuterie Pancetta Flat Fresh TRSM
Fraser Mittlestead,Foxy Produce,FOXY01,Vancouver NS,TRSM Delivery - Ground,2022-04-14,330251.0,1260901.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.86,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Foxy Produce,FOXY01,Vancouver NS,TRSM Delivery - Ground,2022-04-14,330251.0,1260903.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
